tipo_poder_id	tipo_poder_nombre	categoria	entidad_id	entidad_nombre	cantidad
7	Gobiernos regionales		13987	GERENCIA SUB REGIONAL CUTERVO (GSRCUTERVO)	
7	Gobiernos regionales		18789	GERENCIA SUB REGIONAL DE CASTROVIRREYNA (GSRC)	
7	Gobiernos regionales		18805	GERENCIA SUB REGIONAL DE TAYACAJA (GSRT)	
7	Gobiernos regionales		13977	GERENCIA SUB REGIONAL JAEN (GSRJAEN)	
7	Gobiernos regionales		13417	GERENCIA SUB REGIONAL MORROPÓN HUANCABAMBA (GSRMH)	
7	Gobiernos regionales		18634	GERENCIA SUB REGIONAL UTCUBAMBA (GSRU)	
7	Gobiernos regionales		25879	GERENCIA TERRITORIAL ALTO HUALLAGA - TOCACHE (GTAH - T)	
7	Gobiernos regionales		14202	GERENCIA TERRITORIAL BAJO MAYO - TARAPOTO (GTBM-T)	
7	Gobiernos regionales		10170	GOBIERNO REGIONAL  TUMBES (GR-TUMBES)	
7	Gobiernos regionales		10151	GOBIERNO REGIONAL DE LAMBAYEQUE (GR-LAMBAYEQUE)	
7	Gobiernos regionales		10167	GOBIERNO REGIONAL DE TACNA (G.R.TACNA)	
7	Gobiernos regionales		10174	GOBIERNO REGIONAL DE UCAYALI (GR-UCAYALI)	
7	Gobiernos regionales		12838	GOBIERNO REGIONAL LA LIBERTAD-GERENCIA REGIONAL DE AGRICULTURA (GRLL- GRSA)	
7	Gobiernos regionales		13703	HOSPITAL BELEN DE TRUJILLO (HBT)	
7	Gobiernos regionales		17404	HOSPITAL DE APOYO GUSTAVO LANATTA LUJAN BAGUA (HAB)	
7	Gobiernos regionales		14273	HOSPITAL DE APOYO II-1  NUESTRA SEÑORA DE LAS MERCEDES DE PAITA (HLMP)	
7	Gobiernos regionales		14056	HOSPITAL DE APOYO II-2 SULLANA (HAS)	
7	Gobiernos regionales		13220	HOSPITAL DE TINGO MARÍA (HTM)	
7	Gobiernos regionales		12761	HOSPITAL HUACHO Y RED DE SALUD HUAURA OYÓN (HHRSHO)	
7	Gobiernos regionales		13834	HOSPITAL III REGIONAL HONORIO DELGADO (HRHD)	
7	Gobiernos regionales		18812	HOSPITAL REGIONAL CUSCO (HRCUSCO)	
7	Gobiernos regionales		14173	HOSPITAL REGIONAL DE AYACUCHO (HR MAMLL A)	
7	Gobiernos regionales		14124	HOSPITAL REGIONAL DE ICA (HRICA)	
7	Gobiernos regionales		14047	HOSPITAL REGIONAL DE LORETO F.S.A.I. (HRL)	
7	Gobiernos regionales		18785	HOSPITAL REGIONAL DOCENTE CLINICO QUIRURGICO DANIEL ALCIDES CARRION (RDCQ)	
7	Gobiernos regionales		15341	HOSPITAL REGIONAL DOCENTE DE TRUJILLO (HRDT)	
7	Gobiernos regionales		13686	HOSPITAL REGIONAL GUILLERMO DIAZ DE LA VEGA (HRGDV)	
7	Gobiernos regionales		16381	HOSPITAL REGIONAL MOQUEGUA (HRM)	
7	Gobiernos regionales		14128	HOSPITAL REGIONAL VIRGEN DE FÁTIMA - CHACHAPOYAS (HRVFCH)	
7	Gobiernos regionales		13993	HOSPITAL REZOLA - CAÑETE (HRC)	
7	Gobiernos regionales		12886	HOSPITAL REZOLA CAÑETE (HRC)	
7	Gobiernos regionales		14108	HOSPITAL SANTA MARÍA DEL SOCORRO ICA (HSMSI)	
7	Gobiernos regionales		18821	HOSPITAL SUB REGIONAL DE ANDAHUAYLAS (HSRA)	
7	Gobiernos regionales		15351	INSTITUCION EDUCATIVA PUBLICA MILITAR GRAN MARISCAL RAMON CASTILLA (I.E.P.M. GMRC)	
7	Gobiernos regionales		13910	INSTITUTO REGIONAL DE ENFERMEDADES NEOPLASICAS DEL SUR (IREN SUR)	
7	Gobiernos regionales		14261	INSTITUTO REGIONAL DE OFTALMOLOGÍA "JAVIER SERVAT UNIVASO" (IRO-JSU)	
7	Gobiernos regionales		14290	OFICINA DE OPERACIONES SALUD BAJO MAYO (OOSBM)	
7	Gobiernos regionales		14014	PROGRAMA DE GOBIERNO REGIONAL DE LIMA METROPOLITANA (PGRLM)	
7	Gobiernos regionales		14011	PROGRAMAS REGIONALES (PROREGIÓN)	
7	Gobiernos regionales		13734	PROYECTO ESPECIAL AFIANZAMIENTO Y AMPLIACION DE LOS RECURSOS HIDRICOS DE TACNA (PET)	
7	Gobiernos regionales		13874	PROYECTO ESPECIAL CHINECAS (CHINECAS)	
7	Gobiernos regionales		13301	PROYECTO ESPECIAL MAJES SIGUAS - AUTORIDAD AUTONOMA DE MAJES (PEMS -AUTODEMA)	
7	Gobiernos regionales		14216	PROYECTO ESPECIAL REGIONAL PLAN DE MEJORAMIENTO DE RIEGO EN LA SIERRA Y SELVA (PER PMI)	
7	Gobiernos regionales		14174	RED DE SALUD BAGUA (DRSB)	
7	Gobiernos regionales		14280	RED DE SALUD DE HUAROCHIRÍ (RSH)	
7	Gobiernos regionales		18781	RED DE SALUD HUANCAVELICA (RS-HVCA)	
7	Gobiernos regionales		14101	RED DE SALUD HUAYLAS SUR (RSHS)	
7	Gobiernos regionales		16395	RED DE SALUD ICA U.E 406 (RSICA)	
7	Gobiernos regionales		14322	RED DE SALUD OTUZCO (RSO)	
7	Gobiernos regionales		14252	RED DE SALUD PACIFICO SUR (RSPS)	
7	Gobiernos regionales		14222	RED DE SALUD PUNO - U.E. 405 SALUD PUNO (RSP)	
7	Gobiernos regionales		18772	RED DE SALUD TACNA (RS-TACNA)	
7	Gobiernos regionales		14117	RED DE SALUD TRUJILLO (UTES 6 TE)	
7	Gobiernos regionales		14172	RED DE SALUD VALLE DEL MANTARO (RSVM)	
7	Gobiernos regionales		19858	RED DE SERVICIOS DE SALUD CUSCO NORTE (RSSCN)	
7	Gobiernos regionales		16371	RED DE SERVICIOS DE SALUD CUSCO SUR (RSSCS)	
7	Gobiernos regionales		18804	RED SALUD JULCAN (R.S.J)	
7	Gobiernos regionales		12872	RED SERVICIOS DE SALUD  CHILCA - MALA (RSSCHM)	
7	Gobiernos regionales		18819	REGION TACNA HOSPITAL DE APOYO H.UNANUE (HHUT)	
7	Gobiernos regionales		13129	SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE AREQUIPA (SEDAPAR S.A)	
7	Gobiernos regionales		13856	SERVICIOS BASICOS DE SALUD CAÑETE YAUYOS (SBS CY)	
7	Gobiernos regionales		14097	SUB REGION PACIFICO (S.R.P.)	
7	Gobiernos regionales		17405	TERMINAL PORTUARIO DE CHIMBOTE (TPCH)	
7	Gobiernos regionales		14279	U.E. 404: UTES Nº 3 CHEPÉN ? RED DE SALUD CHEPÉN (RSCH)	
7	Gobiernos regionales		18832	U.E.Nº001102-SUB  REGION  PACIFICO-G.R.ANCASH (UE1102SRP)	
7	Gobiernos regionales		16360	UGEL - 303 EDUCACIÓN BAGUA (UGEL - 303 EDU-BAGUA)	
7	Gobiernos regionales		18684	UGEL CANDARAVE (UGEL-C)	
7	Gobiernos regionales		18660	UGEL CARABAYA (UGEL - C)	
7	Gobiernos regionales		18616	UGEL CASTROVIRREYNA (UGELC)	
7	Gobiernos regionales		14095	UGEL CHEPEN (UGELCH)	
7	Gobiernos regionales		18612	UGEL DATEM DEL MARAÑON SAN LORENZO (UGELDMSL)	
7	Gobiernos regionales		16384	UGEL EL COLLAO (UGELEC)	
7	Gobiernos regionales		18691	UGEL PUTUMAYO (U.P.)	
7	Gobiernos regionales		18724	UGEL SAN MIGUEL (UGEL-SM)	
7	Gobiernos regionales		18676	UGEL TAMBOPATA (UGEL TB)	
7	Gobiernos regionales		15326	UNIDAD DE GESTION  EDUCATIVA LOCAL  ZARUMILLA (UGEL ZARUMILLA)	
7	Gobiernos regionales		18708	UNIDAD DE GESTION  EDUCATIVA LOCAL DE RIOJA (UGEL RIOJA)	
7	Gobiernos regionales		18734	UNIDAD DE GESTIÓN EDUCAIVA LOCAL CELENDÍN (UGEL CELENDIN)	
7	Gobiernos regionales		16396	UNIDAD DE GESTIÓN EDUCALTIVA LOCAL ANTONIO RAIMONDI (UGELAR)	
7	Gobiernos regionales		14323	UNIDAD DE GESTIÓN EDUCALTIVA LOCAL HUAYLAS (UGEL HY)	
7	Gobiernos regionales		13790	UNIDAD DE GESTION EDUCATIVA DE UTCUBAMBA (UGEL-UTCUBAMBA)	
7	Gobiernos regionales		14201	UNIDAD DE GESTION EDUCATIVA LOCAL  - OTUZCO (UGEL O)	
7	Gobiernos regionales		14316	UNIDAD DE GESTION EDUCATIVA LOCAL  N° 13 YAUYOS (UGEL N° 13 YAUYOS)	
7	Gobiernos regionales		18698	UNIDAD DE GESTION EDUCATIVA LOCAL -  CAJABAMBA (UGEL - CAJABAMBA)	
7	Gobiernos regionales		18732	UNIDAD DE GESTIÓN EDUCATIVA LOCAL - CAJAMARCA (UGEL-C)	
7	Gobiernos regionales		18716	UNIDAD DE GESTIÓN EDUCATIVA LOCAL - CARHUAZ (UGEL CARHUAZ)	
7	Gobiernos regionales		13777	UNIDAD DE GESTION EDUCATIVA LOCAL - GRAN CHIMU (UGEL GRAN CHIMU)	
7	Gobiernos regionales		18730	UNIDAD DE GESTION EDUCATIVA LOCAL - HUANCAYO (UGEL - HYO)	
7	Gobiernos regionales		17399	UNIDAD DE GESTIÓN EDUCATIVA LOCAL - LA CONVENCIÓN (UGEL LA CONVENCIÓN)	
7	Gobiernos regionales		15330	UNIDAD DE GESTIÓN EDUCATIVA LOCAL - PARINACOCHAS (UGEL-P)	
7	Gobiernos regionales		15358	UNIDAD DE GESTIÓN EDUCATIVA LOCAL - VIRU (UGEL VIRÚ)	
7	Gobiernos regionales		15342	UNIDAD DE GESTION EDUCATIVA LOCAL 01 EL PORVENIR (UGEL 01 EP)	
7	Gobiernos regionales		18816	UNIDAD DE GESTION EDUCATIVA LOCAL 08 CAÑETE (UGEL08CAÑETE)	
7	Gobiernos regionales		14250	UNIDAD DE GESTION EDUCATIVA LOCAL AYABACA  UNIDAD EJECUTORA 308 (UGEL  AYABACA)	
7	Gobiernos regionales		18667	UNIDAD DE GESTIÓN EDUCATIVA LOCAL BAMBAMARCA (UE 307)	
7	Gobiernos regionales		18628	UNIDAD DE GESTIÓN EDUCATIVA LOCAL CASMA (UGEL CASMA)	
7	Gobiernos regionales		14197	UNIDAD DE GESTION EDUCATIVA LOCAL CHOTA (UGEL CHOTA)	
7	Gobiernos regionales		17401	UNIDAD DE GESTION EDUCATIVA LOCAL COTABAMBAS (UGEL COTABAMBAS)	
7	Gobiernos regionales		13961	UNIDAD DE GESTION EDUCATIVA LOCAL CUTERVO (UGEL CUTERVO)	
7	Gobiernos regionales		18614	UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE ALTO AMAZONAS (UGELAA - YURIMAGUAS)	
7	Gobiernos regionales		18827	UNIDAD DE GESTION EDUCATIVA LOCAL DE AMBO (UGELAMBO)	
7	Gobiernos regionales		15339	UNIDAD DE GESTION EDUCATIVA LOCAL DE ASCOPE (UGEL - ASCOPE)	
7	Gobiernos regionales		14313	UNIDAD DE GESTION EDUCATIVA LOCAL DE ATALAYA (UGEL - ATALAYA)	
7	Gobiernos regionales		16388	UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE CHINCHA (UGELCH)	
7	Gobiernos regionales		13779	UNIDAD DE GESTION EDUCATIVA LOCAL DE CORONEL PORTILLO (UGEL -CP)	
7	Gobiernos regionales		18826	UNIDAD DE GESTION EDUCATIVA LOCAL DE DOS DE MAYO (UGEL DOS DE MAYO)	
7	Gobiernos regionales		15350	UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE FAJARDO (UGELF)	
7	Gobiernos regionales		18663	UNIDAD DE GESTION EDUCATIVA LOCAL DE GRAU (UGEL GRAU)	
7	Gobiernos regionales		15354	UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE HUANCA SANCOS (UGELHS)	
7	Gobiernos regionales		13803	UNIDAD DE GESTION EDUCATIVA LOCAL DE HUARMEY (UGEL HUARMEY)	
7	Gobiernos regionales		15355	UNIDAD DE GESTION EDUCATIVA LOCAL DE JULCAN (UGEL-JULCAN)	
7	Gobiernos regionales		18619	UNIDAD DE GESTION EDUCATIVA LOCAL DE LUCANAS (UGEL LUCANAS)	
7	Gobiernos regionales		18836	UNIDAD DE GESTION EDUCATIVA LOCAL DE MARAÑON (UGELMARAÑON)	
7	Gobiernos regionales		16399	UNIDAD DE GESTION EDUCATIVA LOCAL DE MOHO (UGEL MOHO)	
7	Gobiernos regionales		15334	UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE OXAPAMPA (UGEL OXAPAMPA)	
7	Gobiernos regionales		14312	UNIDAD DE GESTION EDUCATIVA LOCAL DE PACASMAYO (UGEL PACASMAYO)	
7	Gobiernos regionales		13198	UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE PALPA (UGELP)	
7	Gobiernos regionales		16362	UNIDAD DE GESTION EDUCATIVA LOCAL DE PATAZ (UGEL-PATAZ)	
7	Gobiernos regionales		16398	UNIDAD DE GESTION EDUCATIVA LOCAL DE PURUS (UGEL PURUS)	
7	Gobiernos regionales		12834	UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE SULLANA (UGEL.S)	
7	Gobiernos regionales		13753	UNIDAD DE GESTION EDUCATIVA LOCAL DE UCAYALI (CONTAMANA)	
7	Gobiernos regionales		17505	UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE VILCAS HUAMAN. (UGEL VH)	
7	Gobiernos regionales		15331	UNIDAD DE GESTIÓN EDUCATIVA LOCAL HUANCABAMBA EJECUTORA N° 309 (UGEL HUANCABAMBA)	
7	Gobiernos regionales		18848	UNIDAD DE GESTION EDUCATIVA LOCAL HUANCAVELICA (UGELHVCA)	
7	Gobiernos regionales		14246	UNIDAD DE GESTIÓN EDUCATIVA LOCAL HUANTA (UGEL HUANTA)	
7	Gobiernos regionales		18621	UNIDAD DE GESTIÓN EDUCATIVA LOCAL HUARAZ (UGEL HUARAZ)	
7	Gobiernos regionales		12780	UNIDAD DE GESTIÓN EDUCATIVA LOCAL JAÉN (UGEL JAÉN)	
7	Gobiernos regionales		18623	UNIDAD DE GESTIÓN EDUCATIVA LOCAL LA MAR (UGEL LA MAR)	
7	Gobiernos regionales		18668	UNIDAD DE GESTION EDUCATIVA LOCAL LA UNION (UGEL LA UNION)	
7	Gobiernos regionales		18615	UNIDAD DE GESTIÓN EDUCATIVA LOCAL MARISCAL CÁCERES JUANJUI (UGEL-MC-J)	
7	Gobiernos regionales		17413	UNIDAD DE GESTION EDUCATIVA LOCAL MARISCAL NIETO (UGEL MN)	
7	Gobiernos regionales		15337	UNIDAD DE GESTIÓN EDUCATIVA LOCAL N° 14 (UGEL14 - OYÓN)	
7	Gobiernos regionales		15332	UNIDAD DE GESTION EDUCATIVA LOCAL N°04 TRUJILLO SUR ESTE (UGEL04-TSE)	
7	Gobiernos regionales		14306	UNIDAD DE GESTION EDUCATIVA LOCAL Nº 09 - HUAURA (UGEL Nº 09 - HUAURA)	
7	Gobiernos regionales		13729	UNIDAD DE GESTION EDUCATIVA LOCAL Nº 10 HUARAL (UGEL Nº 10 HUARAL)	
7	Gobiernos regionales		15347	UNIDAD DE GESTIÓN EDUCATIVA LOCAL Nº 15 HUAROCHIRÍ (UGEL Nº 15 HRI.)	
7	Gobiernos regionales		13731	UNIDAD DE GESTION EDUCATIVA LOCAL Nº 16 BARRANCA (UGEL16 - BARRANCA)	
7	Gobiernos regionales		14287	UNIDAD DE GESTION EDUCATIVA LOCAL PAITA (UGEL-PAITA)	
7	Gobiernos regionales		15329	UNIDAD DE GESTIÓN EDUCATIVA LOCAL PALLASCA (UGEL PALLASCA)	
7	Gobiernos regionales		18671	UNIDAD DE GESTION EDUCATIVA LOCAL PANGOA (UGEL - PANGOA)	
7	Gobiernos regionales		16397	UNIDAD DE GESTION EDUCATIVA LOCAL PASCO (UGEL PASCO)	
7	Gobiernos regionales		16374	UNIDAD DE GESTION EDUCATIVA LOCAL RECUAY (UGEL RECUAY)	
7	Gobiernos regionales		14321	UNIDAD DE GESTIÓN EDUCATIVA LOCAL SAN IGNACIO (UGEL SAN IGNACIO)	
7	Gobiernos regionales		18722	UNIDAD DE GESTIÓN EDUCATIVA LOCAL SAN MARCOS (UGEL SAN MARCOS)	
7	Gobiernos regionales		18680	UNIDAD DE GESTIÓN EDUCATIVA LOCAL SAN MARTIN (UGELSM)	
7	Gobiernos regionales		17400	UNIDAD DE GESTION EDUCATIVA LOCAL SANDIA (UGEL SANDIA)	
7	Gobiernos regionales		14257	UNIDAD DE GESTION EDUCATIVA LOCAL SANTIAGO DE CHUCO (UGEL-SCH)	
7	Gobiernos regionales		14147	UNIDAD DE GESTIÓN EDUCATIVA LOCAL TACNA (UGEL TACNA)	
7	Gobiernos regionales		17415	UNIDAD DE GESTIÓN EDUCATIVA LOCAL TAMBOGRANDE (UGEL TAMBOGRANDE)	
7	Gobiernos regionales		16375	UNIDAD DE GESTIÓN EDUCATIVA LOCAL TAYACAJA (UGEL-T)	
7	Gobiernos regionales		15340	UNIDAD DE GESTION EDUCATIVA LOCAL TOCACHE (UGEL TOCACHE)	
7	Gobiernos regionales		18674	UNIDAD DE GESTION EDUCATIVA LOCAL UGEL CASTILLA (UGEL CASTILLA)	
7	Gobiernos regionales		14242	UNIDAD DE GESTIÓN EDUCATIVA LOCAL VENTANILLA (UGEL VENTANILLA)	
7	Gobiernos regionales		15345	UNIDAD DE GESTION EDUCATIVA LOCAL-CONDORCANQUI (UGEL-C)	
7	Gobiernos regionales		18611	UNIDAD DE GESTIÓN EDUCATIVA PUNO (UGEL PUNO)	
7	Gobiernos regionales		15333	UNIDAD DEGESTION EDUCATIVA LOCAL DE CHINCHEROS (UGELCH)	
7	Gobiernos regionales		14324	UNIDAD EJECUTORA  412 SALUD VIRÙ (U.E.412 - SALUD VIRÚ)	
7	Gobiernos regionales		14132	UNIDAD EJECUTORA 301 EDUCACION CENTRO AYACUCHO - UGEL CANGALLO (UEECA)	
7	Gobiernos regionales		17506	UNIDAD EJECUTORA 304 EDUCACIÓN PACHITEA (UGEL PACHITEA)	
7	Gobiernos regionales		14286	UNIDAD EJECUTORA 305 EDUCACION UGEL HUAMALIES (UGEL HUAMALIES)	
7	Gobiernos regionales		14249	UNIDAD EJECUTORA 307 EDUCACION - UGEL MORROPON (UE - 307 - MORROPON)	
7	Gobiernos regionales		18692	UNIDAD EJECUTORA 308 EDUCACIÓN ANTABAMBA. (UGEL ANTABAMBA)	
7	Gobiernos regionales		17504	UNIDAD EJECUTORA 309 EDUCACION UGEL SUCRE (UGEL SUCRE)	
7	Gobiernos regionales		18797	UNIDAD EJECUTORA 311 - UGEL HUAYTARA (UGEL HUAYTARA)	
7	Gobiernos regionales		18823	UNIDAD EJECUTORA 311 EDUCACION VILCAS HUAMAN (UE311EVH)	
7	Gobiernos regionales		15353	UNIDAD EJECUTORA 314 UGEL CHURCAMPA (UGEL CHURCAMPA)	
7	Gobiernos regionales		14212	UNIDAD EJECUTORA 401-HOSPITAL SAN JOSÉ CHINCHA (UE1014 SALUD CHINCHA)	
7	Gobiernos regionales		14325	UNIDAD EJECUTORA 406 - SALUD SANCHEZ CARRION (RSSC)	
7	Gobiernos regionales		16358	UNIDAD EJECUTORA DE SALUD 413 (UE413SA)	
7	Gobiernos regionales		15343	UNIDAD EJECUTORA EDUCACIÓN 314 - LA ESPERANZA (UGEL 02 LA ESPERANZA)	
7	Gobiernos regionales		18613	UNIDAD EJECUTORA EDUCACIÓN YAULI LA OROYA (UEE YAULI - LA OROYA)	
7	Gobiernos regionales		18740	UNIDAD EJECUTORA HOSPITAL DE REHABILITACION DEL CALLAO (HRC)	
7	Gobiernos regionales		18792	UNIDAD EJECUTORA HOSPITAL II-2 TARAPOTO (HOSPITAL TARAPOTO)	
7	Gobiernos regionales		14206	UNIDAD EJECUTORA INSTITUTOS SUPERIORES DE EDUCACIÓN PÚBLICA REGIONAL DE PIURA (UEISEPRP)	
7	Gobiernos regionales		18854	UNIDAD EJECUTORA LIMA SUR (UELS)	
7	Gobiernos regionales		18749	UNIDAD EJECUTORA N°  312 - UNIDAD DE GESTION EDUCATIVA LOCAL DEL CUSCO (UGEL CUSCO)	
7	Gobiernos regionales		14253	UNIDAD EJECUTORA N° 302 LEONCIO PRADO (UGEL302-LEONCIO PRAD)	
7	Gobiernos regionales		18688	UNIDAD EJECUTORA N°307 EDUCACION - BELLAVISTA (UE 307 - BELLAVISTA)	
7	Gobiernos regionales		15346	UNIDAD EJECUTORA SALUD JULCAN 411 (UESJ)	
7	Gobiernos regionales		20863	UNIDAD EJECUTORA SUBREGIONAL DANIEL ALCIDES CARRIÓN (UESRDAC)	
7	Gobiernos regionales		18659	UNIDAD EJECUTORA: UGEL CONDESUYOS (UCONDESUYOS)	
7	Gobiernos regionales		18800	UTES N° 6 - SERVICIOS PERIFERICOS TRUJILLO ESTE (UTES N° 6)	
7	Gobiernos regionales		73	ZONA FRANCA Y ZONA COMERCIAL DE TACNA (ZOFRATACNA)	
4	Organismos autónomos		18729	UNIDAD DE GESTIÓN EDUCATIVA LOCAL SAN PABLO (UGEL SAN PABLO)	
4	Organismos autónomos		18813	UNIVERSIDAD NACIONAL CIRO ALEGRIA (UNCA)	
4	Organismos autónomos		146	BANCO CENTRAL DE RESERVA DEL PERÚ (BCRP)	
4	Organismos autónomos		18831	ENTIDAD PRESTADORA DE SERVICIOS DE SANEAMIENTO SELVA CENTRAL S.A. (EPSSSCSA)	
4	Organismos autónomos		13815	FUERO MILITAR POLICIAL (EX - CONSEJO SUPREMO DE JUSTICIA MILITAR) (FMP)	
4	Organismos autónomos		12975	OFICINA CENTRAL DE LUCHA CONTRA LA FALSIFICACIÓN DE NUMERARIO (OCN)	
4	Organismos autónomos		22	REGISTRO NACIONAL DE IDENTIFICACIÓN Y ESTADO CIVIL (RENIEC)	
4	Organismos autónomos		18820	UNIDAD DE GESTIÓN LOCAL N° 02 LA ESPERANZA (UGEL N°02 L.E)	
4	Organismos autónomos		23871	UNIDAD EJECUTORA 003: GESTION INTEGRAL DE LA CALIDAD AMBIENTAL (GICA)	
4	Organismos autónomos		18828	UNIDAD EJECUTORA 306 EDUCACION UGEL PUERTO INCA (UEPUERTOINCA)	
4	Organismos autónomos		18607	UNIVERSIDAD MARÍTIMA DEL PERÚ S.A.C. (UMP)	
4	Organismos autónomos		10037	UNIVERSIDAD NACIONAL AGRARIA LA MOLINA (UNALM)	
4	Organismos autónomos		13136	UNIVERSIDAD NACIONAL AMAZONICA DE MADRE DE DIOS (UNAMAD)	
4	Organismos autónomos		17416	UNIVERSIDAD NACIONAL AUTÓNOMA ALTOANDINA DE TARMA (UNAAT)	
4	Organismos autónomos		14307	UNIVERSIDAD NACIONAL AUTÓNOMA DE CHOTA (UNACH)	
4	Organismos autónomos		16376	UNIVERSIDAD NACIONAL AUTÓNOMA DE HUANTA (UNAH)	
4	Organismos autónomos		18675	UNIVERSIDAD NACIONAL AUTÓNOMA DE TAYACAJA DANIEL HERNÁNDEZ MORILLO (UNAT)	
4	Organismos autónomos		10412	UNIVERSIDAD NACIONAL DANIEL ALCIDES CARRIÓN (UNDAC)	
4	Organismos autónomos		10408	UNIVERSIDAD NACIONAL DE CAJAMARCA (UNC)	
4	Organismos autónomos		15357	UNIVERSIDAD NACIONAL DE CAÑETE (UNDC)	
4	Organismos autónomos		10440	UNIVERSIDAD NACIONAL DE HUANCAVELICA (UNH)	
4	Organismos autónomos		10048	UNIVERSIDAD NACIONAL DE INGENIERÍA (UNI)	
4	Organismos autónomos		14223	UNIVERSIDAD NACIONAL DE JAÉN (UNJ)	
4	Organismos autónomos		10450	UNIVERSIDAD NACIONAL DE LA AMAZONÍA PERUANA (UNAP IQUITOS)	
4	Organismos autónomos		13984	UNIVERSIDAD NACIONAL DE MOQUEGUA (UNAM)	
4	Organismos autónomos		10399	UNIVERSIDAD NACIONAL DE PIURA (UNP)	
4	Organismos autónomos		10406	UNIVERSIDAD NACIONAL DE SAN AGUSTÍN (UNSA)	
4	Organismos autónomos		10443	UNIVERSIDAD NACIONAL DE SAN ANTONIO ABAD DEL CUSCO (UNSAAC)	
4	Organismos autónomos		10402	UNIVERSIDAD NACIONAL DE TRUJILLO (UNT)	
4	Organismos autónomos		10400	UNIVERSIDAD NACIONAL DE TUMBES (UNT)	
4	Organismos autónomos		10447	UNIVERSIDAD NACIONAL DE UCAYALI (UNU)	
4	Organismos autónomos		10404	UNIVERSIDAD NACIONAL DEL CALLAO (UNAC)	
4	Organismos autónomos		10040	UNIVERSIDAD NACIONAL DEL SANTA (UNS)	
4	Organismos autónomos		13312	UNIVERSIDAD NACIONAL DIEGO QUISPE TITO (UNDQT)	
4	Organismos autónomos		10035	UNIVERSIDAD NACIONAL FEDERICO VILLARREAL (UNFV)	
4	Organismos autónomos		13735	UNIVERSIDAD NACIONAL INTERCULTURAL DE LA AMAZONIA (UNIA)	
4	Organismos autónomos		18666	UNIVERSIDAD NACIONAL INTERCULTURAL DE QUILLABAMBA (UNIQ)	
4	Organismos autónomos		10407	UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN (UNJBG)	
4	Organismos autónomos		14119	UNIVERSIDAD NACIONAL JOSÉ MARÍA ARGUEDAS (UNAJMA)	
4	Organismos autónomos		10401	UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO (UNPRG)	
4	Organismos autónomos		10439	UNIVERSIDAD NACIONAL SAN CRISTÓBAL DE HUAMANGA (UNSCH)	
4	Organismos autónomos		10405	UNIVERSIDAD NACIONAL SAN LUIS GONZAGA DE ICA (UNICA)	
4	Organismos autónomos		13444	UNIVERSIDAD NACIONAL TECNOLÓGICA DE LIMA SUR (UNTELS)	
4	Organismos autónomos		14297	HOSPITAL DE HUAYCAN (HH)	
4	Organismos autónomos		18849	UNIDAD EJECUTORA 002 SERVICIOS DE SANEAMIENTO TUMBES (UE002SST)	
-1	Poder Ejecutivo	AGRICULTURA	18728	PROGRAMA NACIONAL DE INNOVACIÓN AGRARIA (PNIA)	
-1	Poder Ejecutivo	AGRICULTURA	13881	PROYECTO DE INVESTIGACIÓN Y EXTENSIÓN AGRICOLA (INCAGRO)	
-1	Poder Ejecutivo	AGRICULTURA	14240	PROYECTO ESPECIAL BINACIONAL LAGO TITICACA (PEBLT)	
-1	Poder Ejecutivo	AGRICULTURA	18788	PROYECTO ESPECIAL DATEM DEL MARAÑÓN ALTO AMAZONAS LORETO CONDORCANQUI (PEDAMAALC)	
-1	Poder Ejecutivo	AGRICULTURA	13915	PROYECTO ESPECIAL JEQUETEPEQUE ZAÑA (PEJEZA)	
-1	Poder Ejecutivo	AGRICULTURA	18707	UNIDAD EJECUTORA 001631 GESTION DE PROYECTOS SECTORIALES (UEGPS)	
-1	Poder Ejecutivo	AGRICULTURA	18810	UNIDAD EJECUTORA 002 - MODERNIZACIÓN DE LA GESTIÓN DE LOS RECURSOS HÍDRICOS (UE002-MGRH)	
-1	Poder Ejecutivo	CULTURA	18718	UNIDAD DE GESTIÓN EDUCATIVA LOCAL CONTUMAZÁ (UGEL CONTUMAZÁ)	
-1	Poder Ejecutivo	CULTURA	16367	UNIDAD EJECUTORA 009 - LA LIBERTAD (UE 009 - LA LIBERTAD)	
-1	Poder Ejecutivo	DEFENSA	10041	EJÉRCITO DEL PERÚ (EP)	
-1	Poder Ejecutivo	DEFENSA	88	ESCUELA NACIONAL DE MARINA MERCANTE (ENAMM)	
-1	Poder Ejecutivo	DEFENSA	14247	FABRICA DE ARMAS Y MUNICIONES DEL EJERCITO S.A.C. (FAME S.A.C.)	
-1	Poder Ejecutivo	DEFENSA	12670	FUERZA AÉREA DEL PERÚ (FAP)	
